configured_pre_decode_ber,observed_pre_decode_ber,post_decode_ber,iterations,trial,noise_seed,blocks,error_model,decoder_iterations,inserted_errors,success,incorrect_codewords,incorrect_bits
0.0049,0.0047760009765625,0.0,5,34,1033,1,random_probability,5,313,True,0,0
0.0049,0.005157470703125,0.0,1,35,1034,1,random_probability,1,338,True,0,0
0.0049,0.005157470703125,0.0,2,35,1034,1,random_probability,2,338,True,0,0
0.0049,0.005157470703125,0.0,3,35,1034,1,random_probability,3,338,True,0,0
0.0049,0.005157470703125,0.0,4,35,1034,1,random_probability,4,338,True,0,0
0.0049,0.005157470703125,0.0,5,35,1034,1,random_probability,5,338,True,0,0
0.0049,0.0051422119140625,0.0003204345703125,1,36,1035,1,random_probability,1,337,False,17,21
0.0049,0.0051422119140625,0.0,2,36,1035,1,random_probability,2,337,True,0,0
0.0049,0.0051422119140625,0.0,3,36,1035,1,random_probability,3,337,True,0,0
0.0049,0.0051422119140625,0.0,4,36,1035,1,random_probability,4,337,True,0,0
0.0049,0.0051422119140625,0.0,5,36,1035,1,random_probability,5,337,True,0,0
0.0049,0.0048980712890625,0.0003662109375,1,37,1036,1,random_probability,1,321,False,18,24
0.0049,0.0048980712890625,0.0,2,37,1036,1,random_probability,2,321,True,0,0
0.0049,0.0048980712890625,0.0,3,37,1036,1,random_probability,3,321,True,0,0
0.0049,0.0048980712890625,0.0,4,37,1036,1,random_probability,4,321,True,0,0
0.0049,0.0048980712890625,0.0,5,37,1036,1,random_probability,5,321,True,0,0
0.0049,0.0050048828125,0.0,1,38,1037,1,random_probability,1,328,True,0,0
0.0049,0.0050048828125,0.0,2,38,1037,1,random_probability,2,328,True,0,0
0.0049,0.0050048828125,0.0,3,38,1037,1,random_probability,3,328,True,0,0
0.0049,0.0050048828125,0.0,4,38,1037,1,random_probability,4,328,True,0,0
0.0049,0.0050048828125,0.0,5,38,1037,1,random_probability,5,328,True,0,0
0.0049,0.004913330078125,0.000152587890625,1,39,1038,1,random_probability,1,322,False,9,10
0.0049,0.004913330078125,0.0,2,39,1038,1,random_probability,2,322,True,0,0
0.0049,0.004913330078125,0.0,3,39,1038,1,random_probability,3,322,True,0,0
0.0049,0.004913330078125,0.0,4,39,1038,1,random_probability,4,322,True,0,0
0.0049,0.004913330078125,0.0,5,39,1038,1,random_probability,5,322,True,0,0
0.0049,0.0050811767578125,4.57763671875e-05,1,40,1039,1,random_probability,1,333,False,3,3
0.0049,0.0050811767578125,0.0,2,40,1039,1,random_probability,2,333,True,0,0
0.0049,0.0050811767578125,0.0,3,40,1039,1,random_probability,3,333,True,0,0
0.0049,0.0050811767578125,0.0,4,40,1039,1,random_probability,4,333,True,0,0
0.0049,0.0050811767578125,0.0,5,40,1039,1,random_probability,5,333,True,0,0
0.0049,0.0049896240234375,0.000274658203125,1,41,1040,1,random_probability,1,327,False,14,18
0.0049,0.0049896240234375,0.0,2,41,1040,1,random_probability,2,327,True,0,0
0.0049,0.0049896240234375,0.0,3,41,1040,1,random_probability,3,327,True,0,0
0.0049,0.0049896240234375,0.0,4,41,1040,1,random_probability,4,327,True,0,0
0.0049,0.0049896240234375,0.0,5,41,1040,1,random_probability,5,327,True,0,0
0.0049,0.0052642822265625,0.0002899169921875,1,42,1041,1,random_probability,1,345,False,17,19
0.0049,0.0052642822265625,0.0,2,42,1041,1,random_probability,2,345,True,0,0
0.0049,0.0052642822265625,0.0,3,42,1041,1,random_probability,3,345,True,0,0
0.0049,0.0052642822265625,0.0,4,42,1041,1,random_probability,4,345,True,0,0
0.0049,0.0052642822265625,0.0,5,42,1041,1,random_probability,5,345,True,0,0
0.0049,0.005126953125,0.0,1,43,1042,1,random_probability,1,336,True,0,0
0.0049,0.005126953125,0.0,2,43,1042,1,random_probability,2,336,True,0,0
0.0049,0.005126953125,0.0,3,43,1042,1,random_probability,3,336,True,0,0
0.0049,0.005126953125,0.0,4,43,1042,1,random_probability,4,336,True,0,0
0.0049,0.005126953125,0.0,5,43,1042,1,random_probability,5,336,True,0,0
0.0049,0.005157470703125,0.0001678466796875,1,44,1043,1,random_probability,1,338,False,10,11
0.0049,0.005157470703125,0.0,2,44,1043,1,random_probability,2,338,True,0,0
0.0049,0.005157470703125,0.0,3,44,1043,1,random_probability,3,338,True,0,0
0.0049,0.005157470703125,0.0,4,44,1043,1,random_probability,4,338,True,0,0
0.0049,0.005157470703125,0.0,5,44,1043,1,random_probability,5,338,True,0,0
0.0049,0.005218505859375,0.000274658203125,1,45,1044,1,random_probability,1,342,False,17,18
0.0049,0.005218505859375,0.0,2,45,1044,1,random_probability,2,342,True,0,0
0.0049,0.005218505859375,0.0,3,45,1044,1,random_probability,3,342,True,0,0
0.0049,0.005218505859375,0.0,4,45,1044,1,random_probability,4,342,True,0,0
0.0049,0.005218505859375,0.0,5,45,1044,1,random_probability,5,342,True,0,0
0.0049,0.004913330078125,0.0001373291015625,1,46,1045,1,random_probability,1,322,False,8,9
0.0049,0.004913330078125,0.0,2,46,1045,1,random_probability,2,322,True,0,0
0.0049,0.004913330078125,0.0,3,46,1045,1,random_probability,3,322,True,0,0
0.0049,0.004913330078125,0.0,4,46,1045,1,random_probability,4,322,True,0,0
0.0049,0.004913330078125,0.0,5,46,1045,1,random_probability,5,322,True,0,0
0.0049,0.0052642822265625,0.000274658203125,1,47,1046,1,random_probability,1,345,False,18,18
0.0049,0.0052642822265625,0.0,2,47,1046,1,random_probability,2,345,True,0,0
0.0049,0.0052642822265625,0.0,3,47,1046,1,random_probability,3,345,True,0,0
0.0049,0.0052642822265625,0.0,4,47,1046,1,random_probability,4,345,True,0,0
0.0049,0.0052642822265625,0.0,5,47,1046,1,random_probability,5,345,True,0,0
0.0049,0.0048065185546875,4.57763671875e-05,1,48,1047,1,random_probability,1,315,False,3,3
0.0049,0.0048065185546875,0.0,2,48,1047,1,random_probability,2,315,True,0,0
0.0049,0.0048065185546875,0.0,3,48,1047,1,random_probability,3,315,True,0,0
0.0049,0.0048065185546875,0.0,4,48,1047,1,random_probability,4,315,True,0,0
0.0049,0.0048065185546875,0.0,5,48,1047,1,random_probability,5,315,True,0,0
0.0049,0.00494384765625,0.0001983642578125,1,49,1048,1,random_probability,1,324,False,13,13
0.0049,0.00494384765625,0.0,2,49,1048,1,random_probability,2,324,True,0,0
0.0049,0.00494384765625,0.0,3,49,1048,1,random_probability,3,324,True,0,0
0.0049,0.00494384765625,0.0,4,49,1048,1,random_probability,4,324,True,0,0
0.0049,0.00494384765625,0.0,5,49,1048,1,random_probability,5,324,True,0,0
0.0049,0.0045318603515625,9.1552734375e-05,1,50,1049,1,random_probability,1,297,False,6,6
0.0049,0.0045318603515625,0.0,2,50,1049,1,random_probability,2,297,True,0,0
0.0049,0.0045318603515625,0.0,3,50,1049,1,random_probability,3,297,True,0,0
0.0049,0.0045318603515625,0.0,4,50,1049,1,random_probability,4,297,True,0,0
0.0049,0.0045318603515625,0.0,5,50,1049,1,random_probability,5,297,True,0,0
0.005,0.004852294921875,0.0001373291015625,1,1,1000,1,random_probability,1,318,False,8,9
0.005,0.004852294921875,0.0,2,1,1000,1,random_probability,2,318,True,0,0
0.005,0.004852294921875,0.0,3,1,1000,1,random_probability,3,318,True,0,0
0.005,0.004852294921875,0.0,4,1,1000,1,random_probability,4,318,True,0,0
0.005,0.004852294921875,0.0,5,1,1000,1,random_probability,5,318,True,0,0
0.005,0.0052032470703125,0.0003814697265625,1,2,1001,1,random_probability,1,341,False,21,25
0.005,0.0052032470703125,0.0,2,2,1001,1,random_probability,2,341,True,0,0
0.005,0.0052032470703125,0.0,3,2,1001,1,random_probability,3,341,True,0,0
0.005,0.0052032470703125,0.0,4,2,1001,1,random_probability,4,341,True,0,0
0.005,0.0052032470703125,0.0,5,2,1001,1,random_probability,5,341,True,0,0
0.005,0.004852294921875,0.0001373291015625,1,3,1002,1,random_probability,1,318,False,9,9
0.005,0.004852294921875,0.0,2,3,1002,1,random_probability,2,318,True,0,0
0.005,0.004852294921875,0.0,3,3,1002,1,random_probability,3,318,True,0,0
0.005,0.004852294921875,0.0,4,3,1002,1,random_probability,4,318,True,0,0
0.005,0.004852294921875,0.0,5,3,1002,1,random_probability,5,318,True,0,0
0.005,0.004913330078125,0.0001068115234375,1,4,1003,1,random_probability,1,322,False,7,7
0.005,0.004913330078125,0.0,2,4,1003,1,random_probability,2,322,True,0,0
0.005,0.004913330078125,0.0,3,4,1003,1,random_probability,3,322,True,0,0
0.005,0.004913330078125,0.0,4,4,1003,1,random_probability,4,322,True,0,0
0.005,0.004913330078125,0.0,5,4,1003,1,random_probability,5,322,True,0,0
0.005,0.005279541015625,0.0003204345703125,1,5,1004,1,random_probability,1,346,False,19,21
0.005,0.005279541015625,0.0,2,5,1004,1,random_probability,2,346,True,0,0
0.005,0.005279541015625,0.0,3,5,1004,1,random_probability,3,346,True,0,0
0.005,0.005279541015625,0.0,4,5,1004,1,random_probability,4,346,True,0,0
0.005,0.005279541015625,0.0,5,5,1004,1,random_probability,5,346,True,0,0
0.005,0.0048065185546875,0.0001373291015625,1,6,1005,1,random_probability,1,315,False,8,9
0.005,0.0048065185546875,0.0,2,6,1005,1,random_probability,2,315,True,0,0
0.005,0.0048065185546875,0.0,3,6,1005,1,random_probability,3,315,True,0,0
0.005,0.0048065185546875,0.0,4,6,1005,1,random_probability,4,315,True,0,0
0.005,0.0048065185546875,0.0,5,6,1005,1,random_probability,5,315,True,0,0
0.005,0.004913330078125,0.000244140625,1,7,1006,1,random_probability,1,322,False,16,16
0.005,0.004913330078125,0.0,2,7,1006,1,random_probability,2,322,True,0,0
0.005,0.004913330078125,0.0,3,7,1006,1,random_probability,3,322,True,0,0
0.005,0.004913330078125,0.0,4,7,1006,1,random_probability,4,322,True,0,0
0.005,0.004913330078125,0.0,5,7,1006,1,random_probability,5,322,True,0,0
0.005,0.0046844482421875,0.0001373291015625,1,8,1007,1,random_probability,1,307,False,9,9
0.005,0.0046844482421875,0.0,2,8,1007,1,random_probability,2,307,True,0,0
0.005,0.0046844482421875,0.0,3,8,1007,1,random_probability,3,307,True,0,0
0.005,0.0046844482421875,0.0,4,8,1007,1,random_probability,4,307,True,0,0
0.005,0.0046844482421875,0.0,5,8,1007,1,random_probability,5,307,True,0,0
0.005,0.0051116943359375,0.000213623046875,1,9,1008,1,random_probability,1,335,False,14,14
0.005,0.0051116943359375,0.0,2,9,1008,1,random_probability,2,335,True,0,0
0.005,0.0051116943359375,0.0,3,9,1008,1,random_probability,3,335,True,0,0
0.005,0.0051116943359375,0.0,4,9,1008,1,random_probability,4,335,True,0,0
0.005,0.0051116943359375,0.0,5,9,1008,1,random_probability,5,335,True,0,0
0.005,0.0052642822265625,0.000274658203125,1,10,1009,1,random_probability,1,345,False,17,18
0.005,0.0052642822265625,0.0,2,10,1009,1,random_probability,2,345,True,0,0
0.005,0.0052642822265625,0.0,3,10,1009,1,random_probability,3,345,True,0,0
0.005,0.0052642822265625,0.0,4,10,1009,1,random_probability,4,345,True,0,0
0.005,0.0052642822265625,0.0,5,10,1009,1,random_probability,5,345,True,0,0
0.005,0.0049591064453125,0.00018310546875,1,11,1010,1,random_probability,1,325,False,11,12
0.005,0.0049591064453125,0.0,2,11,1010,1,random_probability,2,325,True,0,0
0.005,0.0049591064453125,0.0,3,11,1010,1,random_probability,3,325,True,0,0
0.005,0.0049591064453125,0.0,4,11,1010,1,random_probability,4,325,True,0,0
0.005,0.0049591064453125,0.0,5,11,1010,1,random_probability,5,325,True,0,0
0.005,0.0046539306640625,9.1552734375e-05,1,12,1011,1,random_probability,1,305,False,6,6
0.005,0.0046539306640625,0.0,2,12,1011,1,random_probability,2,305,True,0,0
0.005,0.0046539306640625,0.0,3,12,1011,1,random_probability,3,305,True,0,0
0.005,0.0046539306640625,0.0,4,12,1011,1,random_probability,4,305,True,0,0
0.005,0.0046539306640625,0.0,5,12,1011,1,random_probability,5,305,True,0,0
0.005,0.0048828125,0.00018310546875,1,13,1012,1,random_probability,1,320,False,11,12
0.005,0.0048828125,0.0,2,13,1012,1,random_probability,2,320,True,0,0
0.005,0.0048828125,0.0,3,13,1012,1,random_probability,3,320,True,0,0
0.005,0.0048828125,0.0,4,13,1012,1,random_probability,4,320,True,0,0
0.005,0.0048828125,0.0,5,13,1012,1,random_probability,5,320,True,0,0
0.005,0.0052642822265625,0.0003662109375,1,14,1013,1,random_probability,1,345,False,19,24
0.005,0.0052642822265625,0.0,2,14,1013,1,random_probability,2,345,True,0,0
0.005,0.0052642822265625,0.0,3,14,1013,1,random_probability,3,345,True,0,0
0.005,0.0052642822265625,0.0,4,14,1013,1,random_probability,4,345,True,0,0
0.005,0.0052642822265625,0.0,5,14,1013,1,random_probability,5,345,True,0,0
0.005,0.00518798828125,0.0003509521484375,1,15,1014,1,random_probability,1,340,False,17,23
0.005,0.00518798828125,0.0,2,15,1014,1,random_probability,2,340,True,0,0
0.005,0.00518798828125,0.0,3,15,1014,1,random_probability,3,340,True,0,0
0.005,0.00518798828125,0.0,4,15,1014,1,random_probability,4,340,True,0,0
0.005,0.00518798828125,0.0,5,15,1014,1,random_probability,5,340,True,0,0
0.005,0.004730224609375,9.1552734375e-05,1,16,1015,1,random_probability,1,310,False,6,6
0.005,0.004730224609375,0.0,2,16,1015,1,random_probability,2,310,True,0,0
0.005,0.004730224609375,0.0,3,16,1015,1,random_probability,3,310,True,0,0
0.005,0.004730224609375,0.0,4,16,1015,1,random_probability,4,310,True,0,0
0.005,0.004730224609375,0.0,5,16,1015,1,random_probability,5,310,True,0,0
0.005,0.00543212890625,0.0001373291015625,1,17,1016,1,random_probability,1,356,False,9,9
0.005,0.00543212890625,0.0,2,17,1016,1,random_probability,2,356,True,0,0
0.005,0.00543212890625,0.0,3,17,1016,1,random_probability,3,356,True,0,0
0.005,0.00543212890625,0.0,4,17,1016,1,random_probability,4,356,True,0,0
0.005,0.00543212890625,0.0,5,17,1016,1,random_probability,5,356,True,0,0
0.005,0.0050201416015625,0.0001373291015625,1,18,1017,1,random_probability,1,329,False,9,9
0.005,0.0050201416015625,0.0,2,18,1017,1,random_probability,2,329,True,0,0
0.005,0.0050201416015625,0.0,3,18,1017,1,random_probability,3,329,True,0,0
0.005,0.0050201416015625,0.0,4,18,1017,1,random_probability,4,329,True,0,0
0.005,0.0050201416015625,0.0,5,18,1017,1,random_probability,5,329,True,0,0
0.005,0.004302978515625,0.0,1,19,1018,1,random_probability,1,282,True,0,0
0.005,0.004302978515625,0.0,2,19,1018,1,random_probability,2,282,True,0,0
0.005,0.004302978515625,0.0,3,19,1018,1,random_probability,3,282,True,0,0
0.005,0.004302978515625,0.0,4,19,1018,1,random_probability,4,282,True,0,0
0.005,0.004302978515625,0.0,5,19,1018,1,random_probability,5,282,True,0,0
0.005,0.00494384765625,0.0002288818359375,1,20,1019,1,random_probability,1,324,False,14,15
0.005,0.00494384765625,0.0,2,20,1019,1,random_probability,2,324,True,0,0
0.005,0.00494384765625,0.0,3,20,1019,1,random_probability,3,324,True,0,0
0.005,0.00494384765625,0.0,4,20,1019,1,random_probability,4,324,True,0,0
0.005,0.00494384765625,0.0,5,20,1019,1,random_probability,5,324,True,0,0
0.005,0.0053253173828125,0.000274658203125,1,21,1020,1,random_probability,1,349,False,16,18
0.005,0.0053253173828125,0.0,2,21,1020,1,random_probability,2,349,True,0,0
0.005,0.0053253173828125,0.0,3,21,1020,1,random_probability,3,349,True,0,0
0.005,0.0053253173828125,0.0,4,21,1020,1,random_probability,4,349,True,0,0
0.005,0.0053253173828125,0.0,5,21,1020,1,random_probability,5,349,True,0,0
0.005,0.0050506591796875,0.0001373291015625,1,22,1021,1,random_probability,1,331,False,9,9
0.005,0.0050506591796875,0.0,2,22,1021,1,random_probability,2,331,True,0,0
0.005,0.0050506591796875,0.0,3,22,1021,1,random_probability,3,331,True,0,0
0.005,0.0050506591796875,0.0,4,22,1021,1,random_probability,4,331,True,0,0
0.005,0.0050506591796875,0.0,5,22,1021,1,random_probability,5,331,True,0,0
0.005,0.0047760009765625,4.57763671875e-05,1,23,1022,1,random_probability,1,313,False,3,3
0.005,0.0047760009765625,0.0,2,23,1022,1,random_probability,2,313,True,0,0
0.005,0.0047760009765625,0.0,3,23,1022,1,random_probability,3,313,True,0,0
0.005,0.0047760009765625,0.0,4,23,1022,1,random_probability,4,313,True,0,0
0.005,0.0047760009765625,0.0,5,23,1022,1,random_probability,5,313,True,0,0
0.005,0.0046539306640625,9.1552734375e-05,1,24,1023,1,random_probability,1,305,False,6,6
0.005,0.0046539306640625,0.0,2,24,1023,1,random_probability,2,305,True,0,0
0.005,0.0046539306640625,0.0,3,24,1023,1,random_probability,3,305,True,0,0
0.005,0.0046539306640625,0.0,4,24,1023,1,random_probability,4,305,True,0,0
0.005,0.0046539306640625,0.0,5,24,1023,1,random_probability,5,305,True,0,0
0.005,0.00457763671875,0.00018310546875,1,25,1024,1,random_probability,1,300,False,11,12
0.005,0.00457763671875,0.0,2,25,1024,1,random_probability,2,300,True,0,0
0.005,0.00457763671875,0.0,3,25,1024,1,random_probability,3,300,True,0,0
0.005,0.00457763671875,0.0,4,25,1024,1,random_probability,4,300,True,0,0
0.005,0.00457763671875,0.0,5,25,1024,1,random_probability,5,300,True,0,0
0.005,0.005401611328125,0.0002899169921875,1,26,1025,1,random_probability,1,354,False,15,19
0.005,0.005401611328125,0.0,2,26,1025,1,random_probability,2,354,True,0,0
0.005,0.005401611328125,0.0,3,26,1025,1,random_probability,3,354,True,0,0
0.005,0.005401611328125,0.0,4,26,1025,1,random_probability,4,354,True,0,0
0.005,0.005401611328125,0.0,5,26,1025,1,random_probability,5,354,True,0,0
0.005,0.0048675537109375,0.00018310546875,1,27,1026,1,random_probability,1,319,False,11,12
0.005,0.0048675537109375,0.0,2,27,1026,1,random_probability,2,319,True,0,0
0.005,0.0048675537109375,0.0,3,27,1026,1,random_probability,3,319,True,0,0
0.005,0.0048675537109375,0.0,4,27,1026,1,random_probability,4,319,True,0,0
0.005,0.0048675537109375,0.0,5,27,1026,1,random_probability,5,319,True,0,0
0.005,0.0045623779296875,9.1552734375e-05,1,28,1027,1,random_probability,1,299,False,6,6
0.005,0.0045623779296875,0.0,2,28,1027,1,random_probability,2,299,True,0,0
0.005,0.0045623779296875,0.0,3,28,1027,1,random_probability,3,299,True,0,0
0.005,0.0045623779296875,0.0,4,28,1027,1,random_probability,4,299,True,0,0
0.005,0.0045623779296875,0.0,5,28,1027,1,random_probability,5,299,True,0,0
0.005,0.0052032470703125,0.0002288818359375,1,29,1028,1,random_probability,1,341,False,15,15
0.005,0.0052032470703125,0.0,2,29,1028,1,random_probability,2,341,True,0,0
0.005,0.0052032470703125,0.0,3,29,1028,1,random_probability,3,341,True,0,0
0.005,0.0052032470703125,0.0,4,29,1028,1,random_probability,4,341,True,0,0
0.005,0.0052032470703125,0.0,5,29,1028,1,random_probability,5,341,True,0,0
0.005,0.0055999755859375,0.0002899169921875,1,30,1029,1,random_probability,1,367,False,19,19
0.005,0.0055999755859375,0.0,2,30,1029,1,random_probability,2,367,True,0,0
0.005,0.0055999755859375,0.0,3,30,1029,1,random_probability,3,367,True,0,0
0.005,0.0055999755859375,0.0,4,30,1029,1,random_probability,4,367,True,0,0
0.005,0.0055999755859375,0.0,5,30,1029,1,random_probability,5,367,True,0,0
0.005,0.005096435546875,0.0001373291015625,1,31,1030,1,random_probability,1,334,False,8,9
0.005,0.005096435546875,0.0,2,31,1030,1,random_probability,2,334,True,0,0
0.005,0.005096435546875,0.0,3,31,1030,1,random_probability,3,334,True,0,0
0.005,0.005096435546875,0.0,4,31,1030,1,random_probability,4,334,True,0,0
0.005,0.005096435546875,0.0,5,31,1030,1,random_probability,5,334,True,0,0
0.005,0.00537109375,0.0003204345703125,1,32,1031,1,random_probability,1,352,False,17,21
0.005,0.00537109375,0.0,2,32,1031,1,random_probability,2,352,True,0,0
0.005,0.00537109375,0.0,3,32,1031,1,random_probability,3,352,True,0,0
0.005,0.00537109375,0.0,4,32,1031,1,random_probability,4,352,True,0,0
0.005,0.00537109375,0.0,5,32,1031,1,random_probability,5,352,True,0,0
0.005,0.0047149658203125,0.000152587890625,1,33,1032,1,random_probability,1,309,False,10,10
0.005,0.0047149658203125,0.0,2,33,1032,1,random_probability,2,309,True,0,0
0.005,0.0047149658203125,0.0,3,33,1032,1,random_probability,3,309,True,0,0
0.005,0.0047149658203125,0.0,4,33,1032,1,random_probability,4,309,True,0,0
0.005,0.0047149658203125,0.0,5,33,1032,1,random_probability,5,309,True,0,0
0.005,0.0048370361328125,0.0001373291015625,1,34,1033,1,random_probability,1,317,False,8,9
0.005,0.0048370361328125,0.0,2,34,1033,1,random_probability,2,317,True,0,0
0.005,0.0048370361328125,0.0,3,34,1033,1,random_probability,3,317,True,0,0
0.005,0.0048370361328125,0.0,4,34,1033,1,random_probability,4,317,True,0,0
0.005,0.0048370361328125,0.0,5,34,1033,1,random_probability,5,317,True,0,0
0.005,0.005218505859375,0.0,1,35,1034,1,random_probability,1,342,True,0,0
0.005,0.005218505859375,0.0,2,35,1034,1,random_probability,2,342,True,0,0
0.005,0.005218505859375,0.0,3,35,1034,1,random_probability,3,342,True,0,0
0.005,0.005218505859375,0.0,4,35,1034,1,random_probability,4,342,True,0,0
0.005,0.005218505859375,0.0,5,35,1034,1,random_probability,5,342,True,0,0
0.005,0.005218505859375,0.0003662109375,1,36,1035,1,random_probability,1,342,False,18,24
0.005,0.005218505859375,0.0,2,36,1035,1,random_probability,2,342,True,0,0
0.005,0.005218505859375,0.0,3,36,1035,1,random_probability,3,342,True,0,0
0.005,0.005218505859375,0.0,4,36,1035,1,random_probability,4,342,True,0,0
0.005,0.005218505859375,0.0,5,36,1035,1,random_probability,5,342,True,0,0
0.005,0.0050048828125,0.0003662109375,1,37,1036,1,random_probability,1,328,False,18,24
0.005,0.0050048828125,0.0,2,37,1036,1,random_probability,2,328,True,0,0
0.005,0.0050048828125,0.0,3,37,1036,1,random_probability,3,328,True,0,0
0.005,0.0050048828125,0.0,4,37,1036,1,random_probability,4,328,True,0,0
0.005,0.0050048828125,0.0,5,37,1036,1,random_probability,5,328,True,0,0
0.005,0.0050506591796875,0.0,1,38,1037,1,random_probability,1,331,True,0,0
0.005,0.0050506591796875,0.0,2,38,1037,1,random_probability,2,331,True,0,0
0.005,0.0050506591796875,0.0,3,38,1037,1,random_probability,3,331,True,0,0
0.005,0.0050506591796875,0.0,4,38,1037,1,random_probability,4,331,True,0,0
0.005,0.0050506591796875,0.0,5,38,1037,1,random_probability,5,331,True,0,0
0.005,0.0049896240234375,0.000152587890625,1,39,1038,1,random_probability,1,327,False,9,10
0.005,0.0049896240234375,0.0,2,39,1038,1,random_probability,2,327,True,0,0
0.005,0.0049896240234375,0.0,3,39,1038,1,random_probability,3,327,True,0,0
0.005,0.0049896240234375,0.0,4,39,1038,1,random_probability,4,327,True,0,0
0.005,0.0049896240234375,0.0,5,39,1038,1,random_probability,5,327,True,0,0
0.005,0.005126953125,4.57763671875e-05,1,40,1039,1,random_probability,1,336,False,3,3
0.005,0.005126953125,0.0,2,40,1039,1,random_probability,2,336,True,0,0
0.005,0.005126953125,0.0,3,40,1039,1,random_probability,3,336,True,0,0
0.005,0.005126953125,0.0,4,40,1039,1,random_probability,4,336,True,0,0
0.005,0.005126953125,0.0,5,40,1039,1,random_probability,5,336,True,0,0
0.005,0.0050506591796875,0.000274658203125,1,41,1040,1,random_probability,1,331,False,14,18
0.005,0.0050506591796875,0.0,2,41,1040,1,random_probability,2,331,True,0,0
0.005,0.0050506591796875,0.0,3,41,1040,1,random_probability,3,331,True,0,0
0.005,0.0050506591796875,0.0,4,41,1040,1,random_probability,4,331,True,0,0
0.005,0.0050506591796875,0.0,5,41,1040,1,random_probability,5,331,True,0,0
0.005,0.0053558349609375,0.0003814697265625,1,42,1041,1,random_probability,1,351,False,20,25
0.005,0.0053558349609375,0.0,2,42,1041,1,random_probability,2,351,True,0,0
0.005,0.0053558349609375,0.0,3,42,1041,1,random_probability,3,351,True,0,0
0.005,0.0053558349609375,0.0,4,42,1041,1,random_probability,4,351,True,0,0
0.005,0.0053558349609375,0.0,5,42,1041,1,random_probability,5,351,True,0,0
0.005,0.0052947998046875,4.57763671875e-05,1,43,1042,1,random_probability,1,347,False,3,3
0.005,0.0052947998046875,0.0,2,43,1042,1,random_probability,2,347,True,0,0
0.005,0.0052947998046875,0.0,3,43,1042,1,random_probability,3,347,True,0,0
0.005,0.0052947998046875,0.0,4,43,1042,1,random_probability,4,347,True,0,0
0.005,0.0052947998046875,0.0,5,43,1042,1,random_probability,5,347,True,0,0
0.005,0.005279541015625,0.0001678466796875,1,44,1043,1,random_probability,1,346,False,10,11
0.005,0.005279541015625,0.0,2,44,1043,1,random_probability,2,346,True,0,0
0.005,0.005279541015625,0.0,3,44,1043,1,random_probability,3,346,True,0,0
0.005,0.005279541015625,0.0,4,44,1043,1,random_probability,4,346,True,0,0
0.005,0.005279541015625,0.0,5,44,1043,1,random_probability,5,346,True,0,0
0.005,0.00543212890625,0.0003204345703125,1,45,1044,1,random_probability,1,356,False,18,21
0.005,0.00543212890625,0.0,2,45,1044,1,random_probability,2,356,True,0,0
0.005,0.00543212890625,0.0,3,45,1044,1,random_probability,3,356,True,0,0
0.005,0.00543212890625,0.0,4,45,1044,1,random_probability,4,356,True,0,0
0.005,0.00543212890625,0.0,5,45,1044,1,random_probability,5,356,True,0,0
0.005,0.005096435546875,0.0001373291015625,1,46,1045,1,random_probability,1,334,False,8,9
0.005,0.005096435546875,0.0,2,46,1045,1,random_probability,2,334,True,0,0
0.005,0.005096435546875,0.0,3,46,1045,1,random_probability,3,334,True,0,0
0.005,0.005096435546875,0.0,4,46,1045,1,random_probability,4,334,True,0,0
0.005,0.005096435546875,0.0,5,46,1045,1,random_probability,5,334,True,0,0
0.005,0.005340576171875,0.000274658203125,1,47,1046,1,random_probability,1,350,False,18,18
0.005,0.005340576171875,0.0,2,47,1046,1,random_probability,2,350,True,0,0
0.005,0.005340576171875,0.0,3,47,1046,1,random_probability,3,350,True,0,0
0.005,0.005340576171875,0.0,4,47,1046,1,random_probability,4,350,True,0,0
0.005,0.005340576171875,0.0,5,47,1046,1,random_probability,5,350,True,0,0
0.005,0.004974365234375,9.1552734375e-05,1,48,1047,1,random_probability,1,326,False,6,6
0.005,0.004974365234375,0.0,2,48,1047,1,random_probability,2,326,True,0,0
0.005,0.004974365234375,0.0,3,48,1047,1,random_probability,3,326,True,0,0
0.005,0.004974365234375,0.0,4,48,1047,1,random_probability,4,326,True,0,0
0.005,0.004974365234375,0.0,5,48,1047,1,random_probability,5,326,True,0,0
0.005,0.0050201416015625,0.0001983642578125,1,49,1048,1,random_probability,1,329,False,13,13
0.005,0.0050201416015625,0.0,2,49,1048,1,random_probability,2,329,True,0,0
0.005,0.0050201416015625,0.0,3,49,1048,1,random_probability,3,329,True,0,0
0.005,0.0050201416015625,0.0,4,49,1048,1,random_probability,4,329,True,0,0
0.005,0.0050201416015625,0.0,5,49,1048,1,random_probability,5,329,True,0,0
0.005,0.0046234130859375,0.0001373291015625,1,50,1049,1,random_probability,1,303,False,8,9
0.005,0.0046234130859375,0.0,2,50,1049,1,random_probability,2,303,True,0,0
0.005,0.0046234130859375,0.0,3,50,1049,1,random_probability,3,303,True,0,0
0.005,0.0046234130859375,0.0,4,50,1049,1,random_probability,4,303,True,0,0
0.005,0.0046234130859375,0.0,5,50,1049,1,random_probability,5,303,True,0,0
0.0051,0.0048980712890625,0.00018310546875,1,1,1000,1,random_probability,1,321,False,11,12
0.0051,0.0048980712890625,0.0,2,1,1000,1,random_probability,2,321,True,0,0
0.0051,0.0048980712890625,0.0,3,1,1000,1,random_probability,3,321,True,0,0
